TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
9861,Permitted Site,Pyrus calleryana :: Ornamental Pear,1350X Gough St,3,Sidewalk: Curb side : Cutout,Private,12/29/09 0:00,3,4X4,37.78578432,-122.4246889
85869,DPW Maintained,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2270 Folsom St,5,Sidewalk: Curb side : Cutout,DPW,5/22/07 0:00,3,3x3,37.76204688,-122.4150629
50001,Permitted Site,Palm (unknown Genus) :: Palm Spp,1101X 19th St,4,Sidewalk: Curb side : Cutout,Private,7/25/03 0:00,12,3x3,37.76141633,-122.3934961
29273,DPW Maintained,Lophostemon confertus :: Brisbane Box,300X Portola Dr,17,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.74666796,-122.4469037
90937,DPW Maintained,Dracaena draco :: Dragon Tree,4100X Balboa St,2,Sidewalk: Curb side : Cutout,DPW,11/11/08 0:00,3,3x3,37.77553511,-122.5029084
43667,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,335 12th Ave,1,Sidewalk: Curb side : Cutout,Private,7/25/00 0:00,3,,37.78186896,-122.4708721
38849,DPW Maintained,Pittosporum undulatum :: Victorian Box,1567 20th Ave,2,Sidewalk: Curb side : Cutout,Private,11/2/98 0:00,7,,37.75852933,-122.4779354
2120,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1100X Bosworth St,9,Sidewalk: Curb side : Cutout,DPW,7/6/05 0:00,3,3X3,37.73462174,-122.4388132
265132,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',582 Minna St,4,Sidewalk: Curb side : Cutout,Private,1/11/21 0:00,3,Width 3ft,37.77900403,-122.4101882
17750,DPW Maintained,Lophostemon confertus :: Brisbane Box,1661 Pine St,2,Sidewalk: Curb side : Cutout,Private,1/20/00 0:00,4,3X3,37.7891686,-122.4234991
42734,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2155 Bay Shore Blvd,6,Sidewalk: Curb side : Cutout,Private,6/26/00 0:00,24,,37.71273501,-122.4007401
264722,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1301 16th St,9,Sidewalk: Curb side : Cutout,Private,9/17/20 0:00,3,,37.7658429,-122.4002422
90187,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1826 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,2/26/08 0:00,3,3x3,37.77664953,-122.4785567
37548,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',952 Sutter St,1,Sidewalk: Curb side : Cutout,Private,6/22/98 0:00,13,,37.78834369,-122.4160206
9479,Permitted Site,Maytenus boaria :: Mayten,800X Golden Gate Ave,35,Sidewalk: Curb side : Cutout,Rec/Park,4/28/98 0:00,3,3X3,37.78066684,-122.4238433
95931,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,691 27th Ave,1,Sidewalk: Curb side : Cutout,Private,7/29/11 0:00,2,3x3,37.77638849,-122.4866995
29621,DPW Maintained,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,900X Junipero Serra Blvd,30,Median : Cutout,DPW,3/9/13 0:00,3,3X3,37.72056391,-122.4726276
28341,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3119 Mission St,3,Sidewalk: Curb side : Cutout,DPW,1/12/04 0:00,6,3X3,37.74755461,-122.4184944
66091,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1034 Filbert St,1,Sidewalk: Curb side : Cutout,Private,8/8/90 0:00,14,,37.8005368,-122.4165516
14988,DPW Maintained,Quercus suber :: Cork Oak,500 Mendell St,4,Sidewalk: Curb side : Cutout,DPW,4/11/13 0:00,3,3x3,37.7400007,-122.3856708
88161,DPW Maintained,Pyrus calleryana :: Ornamental Pear,361 Clementina St,3,Sidewalk: Curb side : Cutout,Private,7/8/08 0:00,3,3x3,37.78140686,-122.4029601
27836,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,900X The Embarcadero,9,Sidewalk: Curb side : Cutout,Port,12/20/00 0:00,24,,37.80288457,-122.4006465
7715,DPW Maintained,Lophostemon confertus :: Brisbane Box,101X Franklin St,3,Sidewalk: Curb side : Cutout,DPW,2/15/05 0:00,7,3X3,37.77523536,-122.4210481
110033,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',206 Lisbon St,1,Sidewalk: Curb side : Cutout,Private,3/19/15 0:00,3,3x3,37.72499974,-122.4314389
46092,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,100 19th Ave,2,Sidewalk: Curb side : Cutout,Private,12/10/01 0:00,2,,37.78579691,-122.478625
51123,DPW Maintained,Koelreuteria paniculata :: Golden Rain Tree,420@  6TH ST Berry St,2,Sidewalk: Curb side : Cutout,Private,7/27/04 0:00,10,,37.77162403,-122.3987245
2724,Permitted Site,Pittosporum undulatum :: Victorian Box,2205X Bush St,3,Sidewalk: Curb side : Cutout,Private,5/12/92 0:00,12,3x3,37.78693847,-122.433559
37383,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,755 Morse St,17,Sidewalk: Property side : Cutout,Private,6/15/98 0:00,3,3x3,37.71055643,-122.4473251
169719,DPW Maintained,Agonis flexuosa 'After Dark' :: Peppermint willow 'After Dark',163 Laidley St,1,Sidewalk: Curb side : Cutout,Private,6/5/18 0:00,3,Width 3ft,37.73920347,-122.4285018
83533,DPW Maintained,Lagunaria patersonii :: Primrose Tree,242 Lisbon St,1,Sidewalk: Curb side : Cutout,Private,12/29/12 0:00,5,3x3,37.72444662,-122.4318527
27922,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,16,Sidewalk: Curb side : Cutout,Port,2/1/01 0:00,12,3X3,37.78063781,-122.3889473
24947,DPW Maintained,Acer x freemanii :: Freeman Maple,3055 San Bruno Ave,1,Sidewalk: Curb side : Cutout,Private,3/15/96 0:00,3,3X3,37.72303388,-122.4015908
25349,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,40X Geneva Ave,1,Sidewalk: Curb side : Cutout,DPW,3/18/03 0:00,3,3X3,37.72253177,-122.4515453
17034,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1160X Oak St,3,Sidewalk: Curb side : Cutout,DPW,9/30/14 13:41,3,,37.77307325,-122.4384448
27055,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1045 Silver Ave,1,Sidewalk: Curb side : Cutout,DPW,3/21/05 0:00,3,2X3,37.7292434,-122.4153641
89567,DPW Maintained,Cordyline australis :: Dracena Palm,4949X Anza St,1,Sidewalk: Curb side : Cutout,DPW,3/27/08 0:00,3,3x3,37.77735577,-122.501182
63575,DPW Maintained,Pittosporum undulatum :: Victorian Box,1335 Filbert St,1,Sidewalk: Curb side : Cutout,Private,4/30/87 0:00,9,,37.79974906,-122.4215562
52390,Permitted Site,Prunus cerasifera :: Cherry Plum,99X Park St,2,Sidewalk: Curb side : Cutout,Private,12/14/05 0:00,5,3x3,37.73687737,-122.4240941
6821,Permitted Site,Hymenosporum flavum :: Sweet Shade,1450X Fairfax Ave,2,Sidewalk: Curb side : Cutout,Fire Dept,12/19/00 0:00,3,3X3,37.74083447,-122.3861797
40822,DPW Maintained,Prunus cerasifera :: Cherry Plum,695 05th St,3,Sidewalk: Curb side : Cutout,Private,8/26/99 0:00,3,3x3,37.77560444,-122.3973872
48879,DPW Maintained,Bambusa spp :: Bamboo Species,508 (Revised) Missouri St,2,Sidewalk: Curb side : Cutout,Private,11/19/02 0:00,18,,37.75967614,-122.3963089
65528,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1406 Polk St,1,Sidewalk: Curb side : Cutout,Private,2/20/90 0:00,3,,37.78980257,-122.4204439
9168,DPW Maintained,Olea europaea :: Olive Tree,6039 Geary Blvd,1,Sidewalk: Curb side : Cutout,DPW,11/14/12 0:00,3,3X3,37.77990438,-122.4843601
26852,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1201 Guerrero St,2,Sidewalk: Curb side : Cutout,DPW,7/19/16 5:13,3,2X2,37.75181744,-122.4227446
25926,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1900 Oakdale Ave,7,Sidewalk: Curb side : Cutout,Private,7/1/97 0:00,14,3x3,37.73816969,-122.3964667
95591,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2925 Lincoln Way,2,Sidewalk: Curb side : Cutout,Private,3/1/11 0:00,2,3x3,37.76481632,-122.489484
262152,Private,Lagunaria patersonii :: Primrose Tree,1295 47th Ave,3,Sidewalk: Curb side : Cutout,Private,5/11/20 0:00,3,3x3,37.76236296,-122.5072083
24434,Permitted Site,Melaleuca quinquenervia :: Cajeput,99X Peter Yorke Way,2,Sidewalk: Curb side : Cutout,Private,4/29/02 0:00,3,3X3,37.78645014,-122.4233015
104038,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,881 Shotwell St,1,Sidewalk: Curb side : Cutout,Private,12/19/14 0:00,3,3x3,37.75435143,-122.4152118
60308,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1748 Grove St,1,Sidewalk: Curb side : Cutout,Private,10/7/82 0:00,9,,37.77504909,-122.4454422
260400,Private,Tristaniopsis laurina :: Swamp Myrtle,190 Parker Ave,4,Sidewalk: Curb side : Cutout,Private,8/21/19 0:00,3,,37.78186647,-122.4541596
65934,DPW Maintained,Ligustrum lucidum :: Glossy Privet,150 Palm Ave,1,Sidewalk: Curb side : Cutout,Private,5/31/90 0:00,7,,37.78267647,-122.4577259
86277,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1390 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/12/06 0:00,3,3x3,37.76161397,-122.4833634
29335,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500X Portola Dr,1,Median : Cutout,DPW,1/16/06 0:00,3,3X3,37.73667874,-122.4693298
265841,Section 806 (d),Ginkgo biloba :: Maidenhair Tree,480 Warren Dr,6,Sidewalk: Curb side : Cutout,Private,6/30/21 0:00,3,3x3,37.75842124,-122.4624035
45509,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2929 25th Ave,3,Sidewalk: Curb side : Cutout,Private,7/20/01 0:00,3,,37.73381042,-122.4811566
22633,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1171 Turk St,2,Sidewalk: Curb side : Cutout,DPW,12/12/90 0:00,10,3X3,37.78086976,-122.428338
89728,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1453 Anza St,3,Sidewalk: Curb side : Cutout,DPW,2/8/08 0:00,3,3x3,37.77905844,-122.4636374
10760,DPW Maintained,Quercus suber :: Cork Oak,1120X Hudson Ave,30,Sidewalk: Curb side : Cutout,DPW,3/10/07 0:00,3,3X4,37.73252507,-122.3804241
265469,DPW Maintained,Aesculus californica :: California Buckeye,700x Mansell St,9,Median : Cutout,DPW,6/4/21 0:00,3,Width 0ft,37.71969378,-122.4082091
42633,DPW Maintained,Tristania conferta ::,1651 Union St,1,Sidewalk: Curb side : Cutout,SFUSD,6/22/16 14:56,3,5x5,37.79815054,-122.4266093
87749,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',301 14th Ave,6,Sidewalk: Curb side : Cutout,Private,5/27/08 0:00,3,3x3,37.78213565,-122.4730342
88184,Permitted Site,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,489 Clementina St,,Sidewalk: Curb side : Cutout,Private,8/29/11 0:00,1,3x3,37.7790648,-122.4058102
24691,DPW Maintained,Melaleuca spp :: Melaleuca spp,7049X Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,6/28/01 0:00,5,3X3,37.77949191,-122.4952221
100131,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,155 05th St,3,Sidewalk: Curb side : Cutout,Private,10/2/12 0:00,3,3x3,37.78198244,-122.405412
26028,Permitted Site,Phoenix canariensis :: Canary Island Date Palm,599X The Embarcadero,4,Median : Cutout,Port,12/1/00 0:00,36,4X4,37.8008488,-122.3992317
21777,Permitted Site,Ceratonia siliqua :: Carob,2500X Taylor St,2,Sidewalk: Curb side : Cutout,Private,12/15/92 0:00,3,3x3,37.80545598,-122.4151618
63395,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,345 Taylor St,1,Sidewalk: Curb side : Cutout,Private,2/18/87 0:00,6,,37.78564369,-122.411357
115438,Permitted Site,Olea europaea 'Fruitless' :: Fruitless Olive,2500X Larkin St,4,Sidewalk: Curb side : Cutout,Private,2/1/16 0:00,3,,37.80087045,-122.4210009
62223,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,101 Capistrano Ave,1,Sidewalk: Curb side : Cutout,Private,4/19/10 0:00,3,,37.72892718,-122.4372143
164229,Section 806 (d),Lophostemon confertus :: Brisbane Box,2401 17th Ave,2,Sidewalk: Curb side : Cutout,Private,8/12/20 0:00,3,3x3,37.74282422,-122.4736131
22431,Permitted Site,Lophostemon confertus :: Brisbane Box,5945 03rd St,2,Sidewalk: Curb side : Cutout,Private,1/18/08 0:00,3,3X3,37.72396111,-122.394868
85616,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1258 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,3/30/07 0:00,3,3x3,37.72875388,-122.3831887
253496,Planning Code 138.1 required,Trachycarpus fortunei :: Windmill Palm,1x Gordon St,14,Sidewalk: Curb side : Cutout,Private,9/12/17 0:00,3,3x3,37.77369248,-122.4096587
2695,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2111 Bush St,1,Sidewalk: Curb side : Cutout,DPW,11/17/03 0:00,3,3x3,37.7872832,-122.431948
67949,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',650 23rd Ave,1,Sidewalk: Curb side : Cutout,Private,3/22/93 0:00,10,,37.77541192,-122.4821757
60881,DPW Maintained,Maytenus boaria :: Mayten,1944 Mason St,1,Sidewalk: Curb side : Cutout,Private,5/12/83 0:00,10,3x3,37.80152202,-122.4126935
90420,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,170 Duboce Ave,1,Sidewalk: Curb side : Cutout,DPW,2/22/08 0:00,3,3x3,37.76982832,-122.4239387
160555,DPW Maintained,Zelkova serrata :: Sawleaf Zelkova,500 France Ave,3,Sidewalk: Curb side : Cutout,Private,10/18/17 15:28,3,Width 0ft,37.71795401,-122.4341293
52614,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,230@ AVILA Cervantes Blvd,1,Sidewalk: Curb side : Cutout,Private,4/18/06 0:00,10,,37.80523249,-122.441243
28920,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,310 07th St,1,Sidewalk: Curb side : Cutout,Private,2/11/06 0:00,3,3x3,37.7763267,-122.4074736
53295,Permitted Site,Prunus cerasifera :: Cherry Plum,4109 23rd St,1,Sidewalk: Curb side : Cutout,Private,5/26/11 0:00,6,3x3,37.75280601,-122.4344694
91016,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4045 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,11/24/08 0:00,3,3x3,37.77354162,-122.5023333
92258,DPW Maintained,Olea europaea :: Olive Tree,891 47th Ave,1,Sidewalk: Curb side : Cutout,Private,7/23/09 0:00,5,3x3,37.77168316,-122.5078482
34683,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1901X Filbert St,2,Sidewalk: Curb side : Cutout,Private,5/14/13 0:00,2,,37.79855341,-122.4310048
6754,Permitted Site,Ligustrum lucidum :: Glossy Privet,1215 Fairfax Ave,8,Sidewalk: Curb side : Cutout,Private,12/29/92 0:00,8,3x3,37.73824043,-122.3819127
58942,DPW Maintained,Robinia x ambigua 'Purple Robe' :: Purple Robe Locust,1372 Rhode Island St,1,Sidewalk: Curb side : Cutout,Private,3/28/80 0:00,10,,37.75234513,-122.4014906
108170,Private,Ginkgo biloba :: Maidenhair Tree,1645 ALABAMA ST,1,Sidewalk: Curb side : Cutout,Private,2/3/15 0:00,3,3x3,37.74643584,-122.4103924
98154,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,466 15th Ave,2,Sidewalk: Curb side : Cutout,Private,5/9/12 0:00,1,,37.77937774,-122.4738029
68172,DPW Maintained,Prunus cerasifera :: Cherry Plum,183 Beaumont Ave,1,Sidewalk: Curb side : Cutout,Private,6/3/93 0:00,5,,37.77814366,-122.4544834
84069,DPW Maintained,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,817 Masonic Ave,1,Sidewalk: Curb side : Cutout,Private,6/19/08 0:00,3,3x3,37.77375163,-122.4461458
60884,DPW Maintained,Prunus serrulata :: Ornamental Cherry,811 Filbert St,1,Sidewalk: Curb side : Cutout,Private,10/31/13 0:00,4,,37.80085834,-122.4129595
103621,DPW Maintained,Prunus cerasifera :: Cherry Plum,3982 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,12/11/13 0:00,12,3x3,37.78678057,-122.4585398
4080,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,3200X Cesar Chavez St,4,Sidewalk: Curb side : Cutout,DPW,5/9/17 0:00,3,3X6,37.74835479,-122.4141205
92438,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2290 44th Ave,1,Sidewalk: Curb side : Cutout,Private,7/30/09 0:00,2,3x3,37.74392407,-122.5025493
90468,DPW Maintained,Pyrus calleryana 'Capital' :: Ornamental Pear Tree 'Capital',600 25th Ave,3,Sidewalk: Curb side : Cutout,DPW,3/17/08 0:00,3,3x3,37.77811305,-122.4845221
90800,DPW Maintained,Agonis flexuosa :: Peppermint Willow,3501 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,4/7/08 0:00,3,3x3,37.77380748,-122.4964892
66427,DPW Maintained,Olea europaea :: Olive Tree,95 Carr St,1,Sidewalk: Curb side : Cutout,Private,1/9/91 0:00,8,,37.72100686,-122.3971777
29340,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500X Portola Dr,6,Median : Cutout,DPW,1/16/06 0:00,3,3X3,37.73667874,-122.4693298
93327,DPW Maintained,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,2100X Turk Blvd,10,Sidewalk: Curb side : Cutout,DPW,11/20/08 0:00,3,3x3,37.77931477,-122.4437504
103896,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,17 17th Ave,1,Sidewalk: Curb side : Cutout,Private,6/15/13 0:00,2,3x3,37.78669442,-122.4766904
8051,Permitted Site,Pittosporum undulatum :: Victorian Box,601X Fulton St,2,Sidewalk: Curb side : Cutout,Private,5/7/90 0:00,12,3x3,37.77824291,-122.4267982
90959,DPW Maintained,Dracaena draco :: Dragon Tree,4545X Balboa St,1,Sidewalk: Curb side : Cutout,DPW,11/12/08 0:00,3,3x3,37.77519758,-122.5074358
90844,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2551X Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,2/19/08 0:00,3,3x3,37.77426859,-122.4862726
27822,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,350X The Embarcadero,21,Sidewalk: Curb side : Cutout,Port,7/15/94 0:00,12,4x4,37.79806025,-122.3963595
253392,Planning Code 138.1 required,Ulmus parvifolia :: Chinese Elm,115 Steuart St,1,Sidewalk: Curb side : Cutout,Private,8/30/17 0:00,3,3x3,37.793068,-122.39288
117721,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,471 40th Ave,1,Sidewalk: Curb side : Yard,Private,1/25/20 11:12,3,Width 3ft,37.77998531,-122.5009317
171288,DPW Maintained,Geijera parviflora :: Australian Willow,337 Avalon Ave,1,Sidewalk: Curb side : Cutout,Private,11/27/19 0:00,3,Width 3ft,37.72642492,-122.429448
55973,DPW Maintained,Prunus cerasifera :: Cherry Plum,2221 Webster St,1,Sidewalk: Curb side : Cutout,Private,6/10/19 0:00,3,,37.79125875,-122.4327195
18879,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2315 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,6/9/98 0:00,3,3X3,37.79009783,-122.4313873
38381,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,1464 Rhode Island St,1,Sidewalk: Curb side : Cutout,Private,10/17/05 0:00,5,,37.75113859,-122.4013742
43145,DPW Maintained,Olea europaea :: Olive Tree,236 Gambier St,1,Sidewalk: Curb side : Cutout,Private,7/11/00 0:00,8,,37.72631551,-122.4217074
67378,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,815 Balboa St,1,Sidewalk: Curb side : Cutout,Private,7/27/92 0:00,5,,37.77699344,-122.4675438
44731,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1250 Quintara St,3,Sidewalk: Curb side : Cutout,Private,4/3/01 0:00,4,,37.74860367,-122.4789302
21891,DPW Maintained,Lophostemon confertus :: Brisbane Box,2030 03rd St,1,Sidewalk: Curb side : Cutout,Private,11/22/99 0:00,3,2X3,37.76374553,-122.3889508
102636,DPW Maintained,Pittosporum undulatum :: Victorian Box,2176 Mission St,2,Sidewalk: Curb side : Cutout,Private,2/8/13 0:00,3,5x5,37.76220528,-122.4194426
60874,DPW Maintained,Lophostemon confertus :: Brisbane Box,801 Greenwich St,1,Sidewalk: Curb side : Cutout,Private,3/21/02 0:00,7,,37.80179415,-122.4131496
33324,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3118 Gough St,1,Sidewalk: Curb side : Cutout,Private,11/14/96 0:00,4,,37.80223212,-122.4280103
50212,DPW Maintained,Prunus cerasifera :: Cherry Plum,773@ CABRILLO 28th Ave,1,Sidewalk: Curb side : Cutout,Private,8/21/03 0:00,5,,37.77484103,-122.4876698
22475,DPW Maintained,Tristania conferta ::,6245 03rd St,1,Sidewalk: Curb side : Cutout,DPW,1/12/95 0:00,3,3x3,37.72179576,-122.3957486
140449,DPW Maintained,Fraxinus oxycarpa :: Ash,1499 Eddy St,1,Sidewalk: Curb side : Cutout,DPW,12/15/05 0:00,3,Width 0ft,37.78138477,-122.4321346
27795,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,900X The Embarcadero,1,Sidewalk: Curb side : Cutout,Port,12/18/00 0:00,24,,37.80019555,-122.3987633
109948,Section 143,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',400x CLEMENTINA ST,8,Sidewalk: Curb side : Cutout,Private,3/12/15 0:00,3,3x3,37.78068362,-122.4040379
159211,DPW Maintained,Melaleuca linariifolia :: Flaxleaf Paperbark,209 Foote Ave,1,Sidewalk: Curb side : Cutout,Private,10/5/17 9:04,3,Width 0ft,37.71433373,-122.4469744
66412,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',33 Dashiell Hammett St,1,Sidewalk: Curb side : Cutout,Private,2/11/91 0:00,12,,37.79076208,-122.4080194
48429,DPW Maintained,Ulmus parvifolia :: Chinese Elm,2460 Union St,1,Sidewalk: Curb side : Cutout,Private,7/25/02 0:00,10,,37.79661051,-122.439786
29942,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,206 Broad St,1,Sidewalk: Curb side : Cutout,Private,3/10/07 0:00,3,3x3,37.7132593,-122.4593678
67254,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2107 47th Ave,1,Sidewalk: Curb side : Cutout,Private,1/4/94 0:00,4,,37.7470841,-122.5061415
253625,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,701 Broderick St,1,Sidewalk: Curb side : Cutout,Private,3/31/21 0:00,3,3x3,37.77676248,-122.4400054
86524,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1419 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/26/06 0:00,3,3x3,37.76088472,-122.4856059
92300,DPW Maintained,Olea europaea :: Olive Tree,2336 22nd Ave,1,Sidewalk: Curb side : Cutout,Private,7/27/09 0:00,1,3x3,37.74408917,-122.4789062
